fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	num_threads	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221001 141807	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	239	TRUE	838609	2	0.0549330835400922	0.291532355900052	2866	807	10474	26740000	481
20221001 141930	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0604601165197208	0.270684643185399	2196	843	10460	26520000	482
20221001 142109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	838609	2	0.0468677827149942	0.297090401908205	2668	852	10428	26590000	483
20221001 142252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	123	TRUE	838609	2	0.0396770543467216	0.257913913082277	2188	783	10508	26430000	484
20221001 142405	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	838609	2	0.0542993140884567	0.336989826614018	2314	813	10393	26420000	485
20221001 142732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	355	TRUE	838609	2	0.0210817667771699	0.426541643360233	7122	187	9763	26160000	486
20221001 142853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	82	TRUE	838609	2	0.0555599103802399	0.309991476247917	2893	848	10613	26620000	487
20221001 143117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	306	TRUE	838609	2	0.0600961262574729	0.311899279884699	3672	849	10456	26370000	488
20221001 143249	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	111	TRUE	838609	2	0.0511920187986241	0.294107535326753	2625	736	10612	26380000	489
20221001 143428	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	838609	2	0.0509514106865619	0.301303226777442	1617	796	10594	26500000	490
20221001 143605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	102	TRUE	838609	2	0.0455712519579474	0.391784826640156	3067	814	10557	26170000	491
20221001 143933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	328	TRUE	838609	2	0.0197314250261801	0.478423841697588	7171	88	9635	26090000	492
20221001 144053	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	90	TRUE	838609	2	0.0507887090797574	0.235351949371048	3175	823	10556	26890000	493
20221001 144217	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	102	TRUE	838609	2	0.0606239738255503	0.574898235820875	5763	138	9752	26020000	494
20221001 144335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	87	TRUE	838609	2	0.0533283365791749	0.241393801612097	3290	898	10518	26410000	495
20221001 144504	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	838609	2	0.0517739805645199	0.200659792331461	2424	811	10514	25620000	496
20221001 144657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	156	TRUE	838609	2	0.0413216101579338	0.27867594038821	2499	831	10635	26090000	497
20221001 144827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	120	TRUE	838609	2	0.0501705512975947	0.267235388489644	3631	824	10557	26970000	498
20221001 144947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.0489482811381723	0.261050038591072	3329	784	10561	26720000	499
20221001 145126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	165	TRUE	838609	2	0.0539988084486815	0.236155405885574	4114	830	10599	26250000	500
20221001 145301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	131	TRUE	838609	2	0.0503774874577714	0.265870686746824	3224	835	10535	26450000	501
20221001 145444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	154	TRUE	838609	2	0.0474906938370659	0.303659939123081	3713	804	10581	26680000	502
20221001 145641	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	205	TRUE	838609	2	0.042591782922162	0.23467113065831	3590	811	10432	26580000	503
20221001 145759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	838609	2	0.0688178032482996	0.302977770880203	2711	814	10592	26740000	504
20221001 145927	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	110	TRUE	838609	2	0.0620166801937917	0.3062984376937	2510	917	10390	26740000	505
20221001 150038	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	52	TRUE	838609	2	0.0631173577037321	0.316188077247965	2058	890	10576	26290000	506
20221001 150213	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	158	TRUE	838609	2	0.0487236204167106	0.597043916010029	6442	212	9630	25940000	507
20221001 150334	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	838609	2	0.0406197535930274	0.655071616425003	6530	384	9550	26100000	508
20221001 150459	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.0520665477162883	0.54498907560763	6163	268	9418	25570000	509
20221001 150625	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	838609	2	0.0455918302044721	0.29768497836529	2601	925	10259	26450000	510
20221001 150801	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	122	TRUE	838609	2	0.0564436005969606	0.297224127270405	2298	874	10324	26640000	511
20221001 151055	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	267	TRUE	838609	2	0.0264727345759601	0.509004703769821	5976	154	9792	26180000	512
20221001 151203	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	838609	2	0.0677541390087637	0.296376629052335	2670	717	10412	26220000	513
20221001 151307	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	60	TRUE	838609	2	0.0726119713414232	0.248286748255949	2759	925	10338	26210000	514
20221001 151411	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	57	TRUE	838609	2	0.0697093246946552	0.24870656292493	3393	810	10544	26040000	515
20221001 151705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	268	TRUE	838609	2	0.0255689027077199	0.528613278944604	7211	187	9535	26050000	516
20221001 151847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	149	TRUE	838609	2	0.0543163363072944	0.286939608254922	2555	982	10422	26120000	517
20221001 152003	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	838609	2	0.0610615233375431	0.333286673534433	2705	817	10743	26920000	518
20221001 152117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	65	TRUE	838609	2	0.0514152190251144	0.268667012970204	3562	813	10756	26010000	519
20221001 152237	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	838609	2	0.0613727780377587	0.358369032173697	2491	809	10631	26900000	520
20221001 152346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	48	TRUE	838609	2	0.0596171361738088	0.318693143298524	2624	806	10635	26010000	521
20221001 152459	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.0656996992344897	0.355400389402624	3005	831	10759	26970000	522
20221001 152653	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	271	TRUE	838609	2	0.0387523126625943	0.897453926107529	5791	239	8392	26180000	523
20221001 152816	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	838609	2	0.0577315168584916	0.3679732642477	2162	825	10754	26260000	524
20221001 152933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	68	TRUE	838609	2	0.0676612659632314	0.356997716122412	2862	848	10587	26430000	525
20221001 153042	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	838609	2	0.0672501132737889	0.340018289536505	2958	818	10838	26250000	526
20221001 153204	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	838609	2	0.0619397900379718	0.380739944935225	3412	823	10741	25800000	527
20221001 153318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	129	TRUE	838609	2	0.0554609476054501	0.71345489989745	6006	164	9806	26550000	528
20221001 153507	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	281	TRUE	838609	2	0.0514612269155523	0.721489435655961	5941	133	8555	26330000	529
20221001 153938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	925	TRUE	838609	2	0.0298759387150328	0.910227555330987	6021	216	8498	26930000	530
20221001 154206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	382	TRUE	838609	2	0.0295400776673543	0.927004460024026	6113	227	8399	26650000	531
20221001 154335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	838609	2	0.0445970544220654	0.823863629273209	7277	47	9813	26300000	532
20221001 154453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	124	TRUE	838609	2	0.0448650076974896	0.823394028509954	7101	338	9823	26280000	533
20221001 154612	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	838609	2	0.0494014729927608	0.735581805967382	6240	181	9291	26460000	534
20221001 154726	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	129	TRUE	838609	2	0.0666176344620023	0.720432765938239	5749	206	9832	26420000	535
20221001 154842	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	838609	2	0.0480641483866812	0.81086127767179	6312	141	9143	26520000	536
20221001 154952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	112	TRUE	838609	2	0.0484792979741276	0.851790808435196	6387	190	8924	26080000	537
20221001 155116	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.0660169244270621	0.347340692648341	2587	837	10725	26470000	538
20221001 155238	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	161	TRUE	838609	2	0.0447906058114628	0.826438519274455	7249	176	9843	26160000	539
20221001 155435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	322	TRUE	838609	2	0.0544759967744149	0.755201317335995	6065	270	8534	26460000	540
20221001 155648	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	366	TRUE	838609	2	0.0429809014733576	0.686707815029961	6272	265	9428	26590000	541
20221001 155818	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	181	TRUE	838609	2	0.0425790457430193	0.69515058268401	5938	183	9617	26050000	542
20221001 155943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	160	TRUE	838609	2	0.0429935725304741	0.808995725438197	6154	110	9834	26180000	543
20221001 160409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	865	TRUE	838609	2	0.0270501860921314	0.860602156136844	5789	365	8476	26570000	544
20221001 160607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	308	TRUE	838609	2	0.0490614604653457	0.865245588931775	5632	379	8661	26760000	545
20221001 160735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	838609	2	0.0459334937487069	0.841738735531736	6216	367	8615	26130000	546
20221001 160923	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	259	TRUE	838609	2	0.0476056587736937	0.898489547817784	5418	365	8714	26500000	547
20221001 161049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	106	TRUE	838609	2	0.0310022528286009	0.877633720614224	5158	386	8633	25860000	548
20221001 161414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	606	TRUE	838609	2	0.025940163186844	0.889202103812272	6140	158	8394	26660000	549
20221001 161610	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	300	TRUE	838609	2	0.043928217152937	0.870501846474474	6804	58	9831	26660000	550
20221001 161723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	2	0.0472238419780997	0.913824884441089	6390	151	8639	26250000	551
20221001 161854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	171	TRUE	838609	2	0.0460893015481946	0.792459106851741	6134	305	9818	26050000	552
20221001 162014	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	838609	2	0.0443121681333688	0.893303696712939	6689	141	9828	25710000	553
20221001 162139	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	163	TRUE	838609	2	0.0455306001736807	0.721752349766464	6146	191	10064	26520000	554
20221001 162309	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	213	TRUE	838609	2	0.0650989181192311	0.869877746942891	5794	355	8710	26340000	555
20221001 162425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	838609	2	0.0612019247388516	0.7031859862827	5067	380	8712	26180000	556
20221001 162616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	277	TRUE	838609	2	0.0504922432203171	0.767251571264188	5800	97	8842	26480000	557
20221001 162730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	838609	2	0.046327003289766	0.857113609819454	7005	29	9610	26540000	558
20221001 162845	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	838609	2	0.0471251962057169	0.807821146734021	7001	58	9331	26380000	559
20221001 163035	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	838609	2	0.0474769397411837	0.859339590463124	6876	95	9394	26740000	560
20221001 163148	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	838609	2	0.0449062995692647	0.842751578963651	7431	115	9246	25910000	561
20221001 163309	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	143	TRUE	838609	2	0.0490579661885502	0.850907886867815	5862	69	9415	26450000	562
20221001 163502	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	272	TRUE	838609	2	0.0394998868972828	0.868980304071587	6778	57	9442	2.6e+07	563
20221001 163609	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	838609	2	0.0612420779900412	0.857655026640231	6622	115	9466	26190000	564
20221001 163836	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	344	TRUE	838609	2	0.0269038535581225	0.90215502473172	5635	264	8461	26440000	565
20221001 164202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	631	TRUE	838609	2	0.0276697216778759	0.904169219776322	6492	207	8350	26340000	566
20221001 164259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	102	TRUE	838609	2	0.115145435220155	0.656092718673137	5752	260	7633	25940000	567
20221001 164418	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	838609	2	0.0826238563773327	0.781551640871167	546	127	7574	26540000	568
20221001 164500	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	40	TRUE	838609	2	0.177625738249911	0.271434354970045	2997	661	6090	24540000	569
20221001 164623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	838609	2	0.133071234540585	0.889864531014301	167	207	6964	24160000	570
20221001 164759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.0568412105932541	0.540431554850191	1693	178	13608	24950000	571
20221001 164838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	35	TRUE	838609	2	0.225517276261377	0.557316770427115	5928	541	9890	25980000	572
20221001 164937	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	146	TRUE	838609	2	0.132533011748021	0.944802374846675	6384	883	5872	25220000	573
20221001 165026	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	838609	2	0.238677852810324	0.395587297462858	7727	783	8008	25670000	574
20221001 165121	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	838609	2	0.112419339044966	0.586067562070675	5753	1001	13007	25110000	575
20221001 165251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	261	TRUE	838609	2	0.0722802700402169	0.786086343616433	7482	505	9498	26130000	576
20221001 165325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	45	TRUE	838609	2	0.144271878490633	0.719330823182501	6972	390	7980	25960000	577
20221001 165355	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	34	TRUE	838609	2	0.255128856301511	0.685196688438021	5461	247	14942	23400000	578
20221001 165436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	838609	2	0.195431802850985	0.502834924743697	3165	616	13550	24340000	579
20221001 165516	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	838609	2	0.147361896477514	0.943152838003822	7113	551	8756	26170000	580
20221001 165600	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	33	TRUE	838609	2	0.234240309487418	0.829719208098203	1023	512	5574	23340000	581
20221001 165642	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	838609	2	0.244900560174701	0.810919501662254	7529	499	6859	25490000	582
20221001 165730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	31	TRUE	838609	2	0.181880688577467	0.51911412576735	1723	1014	13684	2.4e+07	583
20221001 165834	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	119	TRUE	838609	2	0.217322478239886	0.358569353827834	5507	123	5986	24830000	584
20221001 170231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	188	TRUE	838609	2	0.0120542677805445	0.481307958853804	2708	813	7621	25960000	585
20221001 170305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	838609	2	0.201944033712682	0.847305857096426	5534	255	11136	25090000	586
20221001 170338	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	838609	2	0.182158744629744	0.949758687020093	6188	651	7412	25580000	587
20221001 170413	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	19	TRUE	838609	2	0.264461545641789	0.232018974536471	1280	186	14704	22120000	588
20221001 170759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	139	TRUE	838609	2	0.0633376352728531	0.740251126312837	202	891	14001	24160000	589
20221001 170856	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.13032833240065	0.83094734975877	6135	932	7882	25920000	590
20221001 171128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	454	TRUE	838609	2	0.0510972503461941	0.808614433360201	6029	113	9359	27050000	591
20221001 171301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	838609	2	0.0467752453837642	0.794273597440796	6170	117	9370	26540000	592
20221001 171417	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	112	TRUE	838609	2	0.0533943546343435	0.820672494816594	6183	103	9335	26210000	593
20221001 171445	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	838609	2	0.233964070934639	0.752292532984167	7675	749	13887	23910000	594
20221001 171536	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	65	TRUE	838609	2	0.284340403888456	0.743917826761678	1229	187	6821	24280000	595
20221001 171619	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	838609	2	0.228940927949584	0.656797518912517	1035	426	7041	25200000	596
20221001 171717	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	45	TRUE	838609	2	0.0788289602835174	0.429467084563337	3690	167	5852	24460000	597
20221001 171800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	30	TRUE	838609	2	0.252091969892009	0.484510779799894	1783	861	14214	23260000	598
20221001 171848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	838609	2	0.106643075615211	0.858107022152841	5119	76	14994	23940000	599
20221001 172005	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	838609	2	0.0505324717042734	0.805878611205285	5445	131	9368	26070000	600
20221001 172117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	146	TRUE	838609	2	0.0892343588686536	0.229373170234077	6954	240	11733	25980000	601
20221001 172226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	838609	2	0.120533902716661	0.234298226940632	3531	662	14261	24200000	602
20221001 172456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	256	TRUE	838609	2	0.0242909898339922	0.32986325640399	7613	471	7700	25640000	603
20221001 172616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	838609	2	0.0364859416726406	0.696336052828655	5735	735	5123	24160000	604
20221001 172659	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	32	TRUE	838609	2	0.26096992474239	0.49932370550558	2511	549	11541	25400000	605
20221001 172743	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	40	TRUE	838609	2	0.13469381734095	0.325803595287167	4357	103	5440	24480000	606
20221001 172826	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	15	TRUE	838609	2	0.180983201566815	0.911236699841358	787	962	12610	23660000	607
20221001 172916	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	838609	2	0.136803704380244	0.57776995893959	2627	657	12528	24710000	608
20221001 173100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	234	TRUE	838609	2	0.0638802783954045	0.799337753793167	6260	108	9448	26310000	609
20221001 173215	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	141	TRUE	838609	2	0.0635582988891711	0.695589856579883	6169	211	9381	26760000	610
20221001 173314	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	838609	2	0.0735331029861239	0.635161756560195	6288	231	9560	26480000	611
20221001 173458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	241	TRUE	838609	2	0.044679852100407	0.729062563342065	6750	197	9849	26470000	612
20221001 173608	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.0564633728919052	0.709205199272139	6195	89	9385	26190000	613
20221001 173740	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	101	TRUE	838609	2	0.051418358955534	0.528716970818949	6739	137	9698	25650000	614
20221001 173909	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	174	TRUE	838609	2	0.048525864176896	0.804414989711278	6025	110	8959	26570000	615
20221001 174018	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	838609	2	0.0583407428027525	0.72106859398532	6707	228	9375	25890000	616
20221001 174154	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	233	TRUE	838609	2	0.0637365353595774	0.685491951734514	6028	189	9267	26430000	617
20221001 174255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	838609	2	0.0814135551851734	0.677387726923567	5847	224	9451	26300000	618
20221001 174415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	2	0.0492434586428632	0.670876319902402	6008	391	9058	26210000	619
20221001 174539	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	164	TRUE	838609	2	0.053367718419056	0.750217102788662	5951	115	9134	26540000	620
20221001 174649	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	104	TRUE	838609	2	0.0620892658828932	0.634313507638196	5957	216	9791	26180000	621
20221001 174813	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	838609	2	0.0508764454377904	0.673470616083103	5730	189	10129	26550000	622
20221001 174914	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.065879299620708	0.690749037378165	6381	169	9988	26110000	623
20221001 175053	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	200	TRUE	838609	2	0.0416474785314442	0.693907864274806	6033	198	10329	26390000	624
20221001 175227	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	183	TRUE	838609	2	0.0429251479159124	0.781294580423157	5943	200	9845	26470000	625
20221001 175341	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	838609	2	0.056813888162361	0.682970159713672	5839	407	8552	26180000	626
20221001 175506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	150	TRUE	838609	2	0.0435155904807756	0.734089859264734	6046	182	10523	26320000	627
20221001 175623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	838609	2	0.0548692577531338	0.615807363232435	6742	373	9426	25550000	628
20221001 175904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	297	TRUE	838609	2	0.0382468831487088	0.567343725071402	5781	157	9489	25990000	629
